subject_index,color,Game_theoretic_value,Confirmed,0_pieces,1_pieces,value_Zeyan ,confirmed_Zeyan
16,1,1,1,6299648,134742016,1,1
17,0,1,1,6299648,134744064,1,1
16,1,1,1,6299656,134744064,1,1
17,0,1,1,6299656,1208485888,1,1
16,1,1,1,14688264,1208485888,1,1
17,0,1,1,14688264,1225263104,1,1
16,0,0,0,0,0,0,0
17,1,0,0,8192,0,0,0
16,0,0,0,8192,4194304,0,0
17,1,0,0,12288,4194304,0,0
16,0,1,1,12288,6291456,0,0
17,1,1,1,28672,6291456,1,1
16,0,1,1,28672,6293504,1,1
17,0,0,0,0,0,0,0
16,1,0,0,8192,0,0,0
17,0,0,0,8192,2097152,0,0
16,1,0,0,12288,2097152,0,0
17,0,0,0,12288,2099200,0,0
16,1,0,0,28672,2099200,0,0
17,0,0,0,28672,2131968,0,0
16,1,0,0,2147512320,2131968,0,0
17,0,0,0,2147512320,6326272,0,0
16,1,0,0,2148560896,6326272,0,0
17,0,0,0,2148560896,23103488,0,0
16,1,0,0,2156949504,23103488,0,0
17,0,0,0,2156949504,8613038080,0,1
16,1,0,0,2156949568,8613038080,0,1
17,0,1,1,2156949568,8881473536,1,1
16,1,0,0,2156949584,8881473536,0,1
17,0,0,0,2156949584,8881473568,0,1
16,1,0,0,2190504016,8881473568,0,1
17,0,0,0,2190504016,8881997856,0,1
16,1,0,0,2190505040,8881997856,0,1
17,0,0,0,2190505040,9016215584,0,1
16,1,-1,1,3264246864,9016215584,-1,1
16,0,0,0,0,0,0,0
17,1,0,0,16384,0,0,0
16,0,0,0,16384,4096,0,0
17,1,0,0,16400,4096,0,0
16,0,0,0,16400,2101248,0,0
17,1,0,0,16793616,2101248,1,1
16,0,0,0,16793616,17181970432,1,1
17,1,0,0,16793624,17181970432,0,0
16,0,0,0,16793624,17181970464,0,0
17,1,0,0,16793628,17181970464,0,0
16,0,0,0,16793628,17181970466,0,0
17,1,0,0,16801820,17181970466,0,0
16,0,1,1,16801820,17181972514,1,1
17,1,1,1,2164285468,17181972514,1,1
16,0,1,1,2164285468,17186166818,1,1
17,1,0,0,10754220060,17186166818,0,1
16,0,0,0,10754220060,17194555426,0,1
17,1,0,0,10755268636,17194555426,0,1
16,0,0,0,10755268636,17194588194,0,1
17,1,0,0,11829010460,17194588194,0,1
16,0,0,0,11829010460,21489555490,0,1
17,1,0,0,12097445916,21489555490,0,1
16,0,1,1,12097445916,21489556514,1,1
17,0,0,0,0,0,0,0
16,1,0,0,4194304,0,0,0
17,0,0,0,4194304,16384,0,0
16,1,0,0,12582912,16384,0,0
17,0,0,0,12582912,16793600,0,0
16,1,0,0,12591104,16793600,0,0
17,0,0,0,12591104,16793616,0,0
16,1,0,0,17192460288,16793616,0,0
17,0,1,1,17192460288,16826384,1,1
16,1,1,1,25782394880,16826384,1,1
17,0,1,1,25782394880,16891920,1,1
16,0,0,0,0,0,0,0
17,1,0,0,2147483648,0,0,0
16,0,0,0,2147483648,4194304,0,0
17,1,0,0,2155872256,4194304,0,0
16,0,0,0,2155872256,4227072,0,0
17,1,0,0,2155880448,4227072,1,1
16,0,1,1,2155880448,4243456,1,1
17,1,1,1,10745815040,4243456,1,1
16,0,1,1,10745815040,4243464,1,1
17,1,1,1,15040782336,4243464,1,1
16,0,1,1,15040782336,1077985288,1,1
17,0,0,0,0,0,0,0
16,1,0,0,8192,0,0,0
17,0,0,0,8192,32,0,0
16,1,0,0,4202496,32,0,0
17,0,0,0,4202496,48,0,0
16,1,-1,1,12591104,48,-1,1
17,0,1,1,12591104,16777264,1,1
16,1,1,1,12591112,16777264,1,1
17,0,1,1,12591112,16793648,1,1
16,0,0,0,0,0,0,0
17,1,0,0,4194304,0,0,0
16,0,0,0,4194304,8192,0,0
17,1,0,0,4210688,8192,0,0
16,0,0,0,4210688,8396800,0,0
17,1,0,0,4210752,8396800,0,0
16,0,0,0,4210752,1082138624,0,0
17,1,0,0,8594145344,1082138624,0,0
16,0,0,0,8594145344,1082138632,1,1
17,1,0,0,8594178112,1082138632,0,0
16,0,0,0,8594178112,1098915848,0,0
17,1,0,0,8594243648,1098915848,0,0
16,0,0,0,8594243648,1099046920,0,0
17,1,0,0,8596340800,1099046920,-1,1
16,0,0,0,8596340800,1132601352,-1,1
17,1,0,0,8663449664,1132601352,-1,1
16,0,0,0,8663449664,3280085000,0,0
17,1,0,0,12958416960,3280085000,-1,1
16,0,0,0,12958416960,3280085004,0,0
17,1,0,0,30138286144,3280085004,0,1
16,0,0,0,30138286144,37639823372,0,0
17,1,-1,1,30138286160,37639823372,-1,1
16,0,0,0,30138286160,37639823374,0,1
17,1,0,0,30138286161,37639823374,0,1
16,0,0,1,30138286161,37639824398,0,1
17,1,0,1,30138810449,37639824398,0,1
16,0,0,1,30138810449,37640872974,0,1
17,1,-1,1,30273028177,37640872974,-1,1
16,0,-1,1,30273028177,37640875022,-1,1
17,1,-1,1,30809899089,37640875022,-1,1
17,0,0,0,0,0,0,0
16,1,0,0,8192,0,0,0
17,0,0,0,8192,2097152,0,0
16,1,0,0,4202496,2097152,0,0
17,0,0,0,4202496,2149580800,0,0
16,1,0,0,4204544,2149580800,0,0
17,0,0,0,4204544,2149584896,0,0
16,1,0,0,4204552,2149584896,0,0
17,0,0,0,4204552,2150109184,0,0
16,1,0,0,12593160,2150109184,0,0
17,0,0,0,12593160,10740043776,0,0
16,1,-1,1,12625928,10740043776,-1,1
17,0,-1,1,12625928,15035011072,-1,1
16,1,-1,1,17192495112,15035011072,-1,1
16,0,0,0,0,0,0,0
17,1,0,0,2097152,0,0,0
16,0,0,0,2097152,8388608,0,0
17,1,0,0,2149580800,8388608,0,0
16,0,0,0,2149580800,12582912,0,0
17,1,0,0,2149582848,12582912,1,1
16,0,1,1,2149582848,12591104,1,1
17,0,0,0,0,0,0,0
16,1,0,0,4194304,0,0,0
17,0,0,0,4194304,8388608,0,0
16,1,0,0,4202496,8388608,0,0
17,0,0,0,4202496,2155872256,0,0
16,1,0,0,4206592,2155872256,0,0
17,0,0,0,4206592,2155905024,0,0
16,1,0,0,4206720,2155905024,0,0
17,0,1,1,4206720,2155921408,1,1
16,1,0,0,4299174016,2155921408,1,1
17,0,0,0,4299174016,2155921412,1,1
16,1,0,0,4300222592,2155921412,0,0
17,0,0,0,4300222592,2155986948,0,1
16,1,0,0,4300353664,2155986948,0,1
17,0,0,0,4300353664,2155986964,1,1
16,1,-1,1,21480222848,2155986964,-1,1
17,0,1,1,21480222848,10745921556,1,1
16,1,1,1,21482320000,10745921556,1,1
17,0,0,0,21482320000,10746445844,1,1
16,1,1,1,21482320032,10746445844,1,1
17,0,0,0,21482320032,11283316756,1,1
16,1,0,0,21482322080,11283316756,0,1
17,0,0,0,21482322080,11283317780,0,1
16,1,0,0,21750757536,11283317780,0,1
17,0,0,1,21750757536,11283317844,0,1
16,1,0,1,21767534752,11283317844,0,1
17,0,0,1,21767534752,11283317852,0,1
16,1,0,1,21767534754,11283317852,0,1
17,0,0,1,21767534754,11283317853,0,1
16,1,0,1,56127273122,11283317853,0,1
16,0,0,0,0,0,0,0
17,1,0,0,8388608,0,0,0
16,0,0,0,8388608,8192,0,0
17,1,0,0,8421376,8192,0,0
16,0,0,0,8421376,4202496,0,0
17,1,0,0,2155905024,4202496,0,0
16,0,0,0,2155905024,4202624,0,0
17,1,0,0,2155921408,4202624,0,0
16,0,0,0,2155921408,4202656,0,0
17,1,-1,1,6450888704,4202656,-1,1
16,0,1,1,6450888704,6299808,1,1
17,1,-1,1,15040823296,6299808,-1,1
17,0,0,0,0,0,0,0
16,1,0,0,8192,0,0,0
17,0,0,0,8192,2097152,0,0
16,1,0,0,24576,2097152,0,0
17,0,1,1,24576,2099200,0,0
16,1,1,1,57344,2099200,1,1
17,0,1,1,57344,2164736,1,1
19,0,0,0,0,0,0,0
18,1,0,0,134217728,0,0,0
19,0,0,0,134217728,262144,0,0
18,1,0,0,134742016,262144,0,0
19,0,0,0,134742016,264192,0,0
18,1,0,0,1208483840,264192,0,0
19,0,0,0,1208483840,537135104,0,0
18,1,0,0,1208483844,537135104,0,0
19,0,0,0,1208483844,537143296,0,0
18,1,0,0,1208487940,537143296,0,0
19,0,0,0,1208487940,539240448,0,0
18,1,0,0,1208487972,539240448,0,0
19,0,0,0,1208487972,543434752,0,1
18,1,-1,1,1208487973,543434752,-1,1
19,0,-1,1,1208487973,544483328,-1,1
18,1,-1,1,1216876581,544483328,-1,1
19,0,-1,1,1216876581,2691966976,-1,1
18,1,-1,1,1216876597,2691966976,-1,1
18,0,0,0,0,0,0,0
19,1,0,0,4194304,0,0,0
18,0,0,0,4194304,2147483648,0,0
19,1,0,0,1077936128,2147483648,0,0
18,0,1,1,1077936128,2147500032,0,0
19,1,0,0,1086324736,2147500032,0,0
18,0,1,1,1086324736,2147504128,1,1
19,1,1,1,1088421888,2147504128,1,1
18,0,1,1,1088421888,2148552704,1,1
19,0,0,0,0,0,0,0
18,1,0,0,4294967296,0,0,0
19,0,0,0,4294967296,2097152,0,0
18,1,0,0,4294967304,2097152,0,0
19,0,0,0,4294967304,2105344,0,0
18,1,0,0,4294967336,2105344,1,1
19,0,1,1,4294967336,6299648,1,1
18,1,1,1,4303355944,6299648,1,1
19,0,1,1,4303355944,6316032,1,1
18,1,-1,1,4303356008,6316032,-1,1
19,0,1,1,4303356008,6348800,1,1
18,0,0,0,0,0,0,0
19,1,0,0,8388608,0,0,0
18,0,0,0,8388608,32,0,0
19,1,0,0,8396800,32,0,0
18,0,0,0,8396800,40,0,0
19,1,0,0,8396816,40,0,0
18,0,0,0,8396816,4194344,0,0
19,1,0,0,8413200,4194344,0,0
18,0,0,0,8413200,4198440,0,0
19,1,0,0,10510352,4198440,0,0
18,0,0,0,10510352,4198568,0,0
19,1,0,0,10543120,4198568,0,0
18,0,0,0,10543120,4264104,0,0
19,1,0,0,27320336,4264104,0,1
18,0,0,0,27320336,17184133288,0,0
19,1,0,0,60874768,17184133288,0,1
18,0,0,0,60874768,17251242152,0,0
19,1,0,0,60874832,17251242152,0,1
18,0,0,0,60874832,25841176744,0,0
19,1,-1,1,61923408,25841176744,-1,1
18,0,0,0,61923408,25841438888,0,0
19,1,0,0,4356890704,25841438888,0,1
18,0,0,0,4356890704,25841438889,0,1
19,1,0,0,4356892752,25841438889,0,1
18,0,0,1,4356892752,25841438891,0,1
19,1,0,1,4356892756,25841438891,0,1
18,0,0,1,4356892756,26378309803,0,1
19,1,0,1,4356893780,26378309803,0,1
18,0,0,1,4356893780,26512527531,0,1
19,1,0,1,4356894292,26512527531,0,1
18,0,0,1,4356894292,26512527787,0,1
19,1,0,1,4357025364,26512527787,0,1
18,0,0,1,4357025364,27586269611,0,1
19,0,0,0,0,0,0,0
18,1,0,0,1024,0,0,0
19,0,0,0,1024,16777216,0,0
18,1,0,0,1073742848,16777216,0,0
19,0,1,1,1073742848,16785408,0,0
18,1,0,0,1073742849,16785408,0,0
19,0,0,0,1073742849,17833984,0,0
18,1,0,0,1073746945,17833984,-1,1
19,0,0,0,1073746945,19931136,-1,1
18,1,0,0,1077941249,19931136,-1,1
19,0,0,0,1077941249,556802048,1,1
18,1,0,0,1077941281,556802048,1,1
19,0,1,1,1077941281,556818432,1,1
18,1,-1,1,1077941297,556818432,-1,1
19,0,0,0,1077941297,556851200,0,1
18,1,0,0,1078006833,556851200,0,1
19,0,0,0,1078006833,556851208,1,1
18,1,-1,1,9667941425,556851208,-1,1
19,0,1,1,9667941425,565239816,1,1
18,1,-1,1,9735050289,565239816,-1,1
19,0,1,1,9735050289,2712723464,1,1
18,1,1,1,9735050417,2712723464,1,1
19,0,1,1,9735050417,2712723528,1,1
18,1,1,1,9735052465,2712723528,1,1
19,0,1,1,9735052465,2712724040,1,1
18,1,1,1,14030019761,2712724040,1,1
19,0,1,1,14030019761,2712986184,1,1
18,1,1,1,14030544049,2712986184,1,1
19,0,1,1,14030544049,2981421640,1,1
18,1,1,1,14030675121,2981421640,1,1
19,0,1,1,14030675121,2981421644,1,1
18,1,1,1,48390413489,2981421644,1,1
19,0,1,1,48390413489,2981421900,1,1
18,0,0,0,0,0,0,0
19,1,0,0,8192,0,0,0
18,0,0,0,8192,33554432,0,0
19,1,0,0,24576,33554432,0,0
18,0,1,1,24576,33587200,0,0
19,1,0,0,28672,33587200,1,1
18,0,0,0,28672,33589248,1,1
19,1,0,0,4222976,33589248,0,0
18,0,0,0,4222976,33589280,0,0
19,1,0,0,34363961344,33589280,0,0
18,0,1,1,34363961344,33589284,1,1
19,1,0,0,34380738560,33589284,0,0
18,0,0,0,34380738560,33589300,0,1
19,1,-1,1,34382835712,33589300,-1,1
18,0,0,0,34382835712,41977908,0,1
19,1,-1,1,34383360000,41977908,-1,1
18,0,-1,1,34383360000,43026484,-1,1
19,1,-1,1,34920230912,43026484,-1,1
19,0,0,0,0,0,0,0
18,1,0,0,8192,0,0,0
19,0,0,0,8192,1048576,0,0
18,1,0,0,2147491840,1048576,0,0
19,0,0,0,2147491840,5242880,0,0
18,1,0,0,2149588992,5242880,1,1
19,0,1,1,2149588992,13631488,1,1
18,1,1,1,2149589024,13631488,1,1
19,0,1,1,2149589024,550502400,1,1
18,1,0,0,2149589026,550502400,0,0
19,0,0,0,2149589026,550504448,0,0
18,1,0,0,2149589030,550504448,0,0
19,0,1,1,2149589030,550508544,1,1
18,1,1,1,2149589038,550508544,1,1
19,0,1,1,2149589038,550508560,1,1
18,0,0,0,0,0,0,0
19,1,0,0,16777216,0,0,0
18,0,0,0,16777216,4194304,0,0
19,1,0,0,16793600,4194304,0,0
18,0,0,0,16793600,4194320,0,0
19,1,0,0,16801792,4194320,0,0
18,0,1,1,16801792,8594128912,1,1
19,1,0,0,25190400,8594128912,0,0
18,0,1,1,25190400,8594128916,1,1
19,1,0,0,4320157696,8594128916,0,0
18,0,0,0,4320157696,8594128948,0,0
19,1,0,0,4320157704,8594128948,0,0
18,0,0,0,4320157704,8594161716,0,1
19,1,0,0,4320223240,8594161716,0,1
18,0,0,0,4320223240,8594161972,0,1
19,1,0,0,4320227336,8594161972,0,1
18,0,0,0,4320227336,8594164020,0,1
19,1,0,0,4857098248,8594164020,0,1
18,0,1,1,4857098248,8728381748,1,1
19,1,1,1,5930840072,8728381748,1,1
18,0,1,1,5930840072,10875865396,1,1
19,0,0,0,0,0,0,0
18,1,0,0,4194304,0,0,0
19,0,0,0,4194304,1073741824,0,0
18,1,0,0,4194308,1073741824,0,0
19,0,0,0,4194308,1075838976,0,0
18,1,0,0,4194309,1075838976,0,0
19,0,0,0,4194309,1075843072,0,0
18,1,0,0,4194317,1075843072,0,0
19,0,0,0,4194317,1075843074,0,0
18,1,-1,1,20971533,1075843074,-1,1
19,0,-1,1,20971533,3223326722,-1,1
18,1,-1,1,20971549,3223326722,-1,1
18,0,0,0,0,0,0,0
19,1,0,0,8388608,0,0,0
18,0,0,0,8388608,4096,0,0
19,1,0,0,10485760,4096,0,0
18,0,0,0,10485760,4198400,0,0
19,1,0,0,4305453056,4198400,0,0
18,0,0,0,4305453056,4214784,0,0
19,1,-1,1,5379194880,4214784,-1,1
18,0,0,0,5379194880,2151698432,0,0
19,1,0,0,5379203072,2151698432,0,0
18,0,0,0,5379203072,2151698464,0,0
19,1,0,0,5380251648,2151698464,0,0
18,0,0,0,5380251648,2152222752,0,1
19,1,0,0,13970186240,2152222752,0,1
18,0,1,1,13970186240,2152222816,1,1
19,0,0,0,0,0,0,0
18,1,0,0,4194304,0,0,0
19,0,1,1,4194304,65536,0,0
18,1,0,0,37748736,65536,0,0
19,0,0,0,37748736,81920,0,0
18,1,0,0,46137344,81920,-1,1
19,0,0,0,46137344,16859136,-1,1
18,1,0,0,46170112,16859136,-1,1
19,0,0,0,46170112,16859152,0,0
18,1,-1,1,8636104704,16859152,-1,1
18,0,0,0,0,0,0,0
19,1,0,0,2097152,0,0,0
18,0,0,0,2097152,16384,0,0
19,1,0,0,6291456,16384,0,0
18,0,0,0,6291456,8404992,0,0
19,1,0,0,4301258752,8404992,0,0
18,0,0,0,4301258752,8409088,0,0
19,1,0,0,4301266944,8409088,0,0
18,0,0,0,4301266944,2155892736,0,0
19,1,0,0,4301791232,2155892736,0,0
18,0,0,0,4301791232,2156941312,0,0
19,1,0,0,4301791264,2156941312,0,0
18,0,0,0,4301791264,2693812224,0,0
19,1,0,0,4570226720,2693812224,0,1
18,0,0,0,4570226720,2693813248,0,0
19,1,0,0,4570228768,2693813248,0,1
18,0,0,0,4570228768,2693813249,0,0
19,1,0,0,5643970592,2693813249,0,1
18,0,0,0,5643970592,2828030977,0,1
19,1,0,0,5677525024,2828030977,0,1
18,0,0,0,5677525024,2844808193,0,1
19,1,0,0,22857394208,2844808193,0,1
18,0,0,0,22857394208,2844873729,1,1
19,1,1,1,57217132576,2844873729,1,1
18,0,1,1,57217132576,11434808321,1,1
20,0,0,0,0,0,0,0
20,0,0,0,16,0,0,0
21,1,0,0,4194304,0,0,0
20,0,0,0,4194304,8388608,0,0
21,1,0,0,4210688,8388608,0,0
20,0,0,0,4210688,8396800,0,0
21,1,0,0,4210696,8396800,0,0
20,0,1,1,4210696,10493952,1,1
21,1,0,0,4214792,10493952,0,0
20,0,1,1,4214792,547364864,0,0
21,1,0,0,4214824,547364864,0,0
20,0,0,0,4214824,547364880,0,0
21,1,0,0,4299182120,547364880,0,0
20,0,0,0,4299182120,547364884,0,0
21,1,0,0,12889116712,547364884,0,1
20,0,0,0,12889116712,547366932,0,1
21,1,-1,1,15036600360,547366932,-1,1
21,0,0,0,0,0,0,0
20,1,0,0,8192,0,0,0
21,0,1,1,8192,1024,0,0
20,1,0,0,4202496,1024,0,0
21,0,0,0,4202496,2147484672,0,0
20,1,1,1,12591104,2147484672,1,1
21,0,1,1,12591104,2147486720,1,1
20,1,0,0,12595200,2147486720,1,1
21,0,1,1,12595200,2149583872,1,1
20,1,1,1,12595202,2149583872,1,1
21,0,1,1,12595202,2149583876,1,1
20,1,0,0,12595210,2149583876,0,0
21,0,0,0,12595210,10739518468,0,1
20,1,0,0,12611594,10739518468,0,1
21,0,0,0,12611594,10739551236,0,1
20,1,0,0,4307578890,10739551236,0,1
21,0,0,0,4307578890,10739551268,0,1
20,1,0,0,4307578954,10739551268,0,1
21,0,0,0,4307578954,11813293092,0,1
20,1,-1,1,4324356170,11813293092,-1,1
21,0,-1,1,4324356170,11846847524,-1,1
20,1,-1,1,38684094538,11846847524,-1,1
21,0,0,0,38684094538,29026716708,0,1
20,1,0,0,38685143114,29026716708,0,1
21,0,0,0,38685143114,29026716724,0,1
20,1,0,1,38685208650,29026716724,0,1
20,0,0,0,0,0,0,0
21,1,0,0,8192,0,0,0
20,0,0,0,8192,4194304,0,0
21,1,0,0,24576,4194304,0,0
20,0,0,0,24576,4198400,0,0
21,1,0,0,57344,4198400,0,0
20,0,0,0,57344,4263936,0,0
21,1,0,0,33611776,4263936,-1,1
20,0,0,0,33611776,4299231232,-1,1
21,1,0,0,33611780,4299231232,-1,1
20,0,0,0,33611780,4316008448,-1,1
21,1,0,0,33612036,4316008448,-1,1
20,0,0,0,33612036,4316008480,0,1
21,1,0,0,42000644,4316008480,0,1
20,0,0,0,42000644,6463492128,0,0
21,1,-1,1,44097796,6463492128,-1,1
20,0,-1,1,44097796,7537233952,-1,1
21,1,-1,1,580968708,7537233952,-1,1
21,0,0,0,0,0,0,0
20,1,0,0,8192,0,0,0
21,0,0,0,8192,2097152,0,0
20,1,0,0,8396800,2097152,0,0
21,0,0,0,8396800,8592031744,0,0
20,1,0,0,2155880448,8592031744,1,1
21,0,0,0,2155880448,8592064512,1,1
20,1,0,0,2160074752,8592064512,0,0
21,0,0,0,2160074752,8592064528,0,0
20,1,0,0,2176851968,8592064528,0,0
21,0,0,0,2176851968,8625618960,0,0
20,1,0,0,2176852000,8625618960,0,0
21,0,0,0,2176852000,8625623056,0,1
20,1,0,0,2176868384,8625623056,0,1
21,0,0,0,2176868384,12920590352,0,1
20,1,0,0,3250610208,12920590352,0,1
21,0,1,1,3250610208,12921638928,1,1
20,0,0,0,0,0,0,0
21,1,0,0,4294967296,0,0,0
20,0,0,0,4294967296,4194304,0,0
21,1,0,0,6442450944,4194304,0,0
20,0,0,0,6442450944,1077936128,0,0
21,1,0,0,6450839552,1077936128,0,0
20,0,0,0,6450839552,1077952512,0,0
21,1,0,0,6450839616,1077952512,0,0
20,0,0,0,6450839616,1077985280,0,0
21,1,-1,1,6467616832,1077985280,-1,1
20,0,-1,1,6467616832,1078050816,-1,1
21,1,-1,1,6467625024,1078050816,-1,1
21,0,0,0,0,0,0,0
20,1,0,0,8192,0,0,0
21,0,0,0,8192,4096,0,0
20,1,0,0,2105344,4096,0,0
21,0,0,0,2105344,1052672,0,0
20,1,0,0,538976256,1052672,0,0
21,0,1,1,538976256,1576960,1,1
20,0,0,0,0,0,0,0
21,1,0,0,4194304,0,0,0
20,0,0,0,4194304,4096,0,0
21,1,0,0,12582912,4096,0,0
20,0,0,0,12582912,2101248,0,0
21,1,0,0,1086324736,2101248,0,0
20,0,0,0,1086324736,2117632,0,0
21,1,0,0,1086357504,2117632,0,0
20,0,0,0,1086357504,2149601280,0,0
21,1,0,0,1086365696,2149601280,0,0
20,0,0,0,1086365696,2149603328,0,0
21,1,0,0,1086365698,2149603328,0,0
20,0,1,1,1086365698,2149603344,1,1
21,1,0,0,1086365706,2149603344,0,1
20,0,0,0,1086365706,10739537936,0,1
21,1,0,0,1086365710,10739537936,0,1
20,0,0,0,1086365710,10739537937,0,1
21,1,0,0,1103142926,10739537937,0,1
20,0,0,0,1103142926,10773092369,0,1
21,1,-1,1,1103208462,10773092369,-1,1
20,0,0,0,1103208462,15068059665,-1,1
21,1,0,0,18283077646,15068059665,-1,1
20,0,0,0,18283077646,15069108241,0,1
21,1,0,0,18551513102,15069108241,0,1
20,0,0,1,18551513102,15069632529,0,1
21,1,0,1,18551775246,15069632529,0,1
20,0,0,1,18551775246,15069633553,0,1
21,1,0,1,18551775758,15069633553,0,1
20,0,0,1,18551775758,15069633617,0,1
21,1,0,1,18685993486,15069633617,0,1
20,0,0,1,18685993486,15606504529,0,1
21,1,0,1,18685993518,15606504529,0,1
20,0,0,1,18685993518,15606504657,0,1
21,1,0,1,18685993774,15606504657,0,1
20,0,0,1,18685993774,15606635729,0,1
21,1,0,1,18753102638,15606635729,0,1
21,0,0,0,0,0,0,0
20,1,0,0,8192,0,0,0
21,0,0,0,8192,4096,0,0
20,1,0,0,2105344,4096,0,0
21,0,0,0,2105344,1052672,0,0
20,1,0,0,538976256,1052672,0,0
21,0,0,0,538976256,1052704,0,0
20,1,0,0,538976272,1052704,0,0
21,0,0,0,538976272,5247008,0,0
20,1,0,0,547364880,5247008,0,0
21,0,0,0,547364880,5263392,0,0
20,1,0,0,4842332176,5263392,0,0
21,0,0,0,4842332176,1079005216,0,1
20,1,0,0,4842332240,1079005216,0,1
21,0,1,1,4842332240,1095782432,1,1
20,1,1,1,13432266832,1095782432,1,1
21,0,1,1,13432266832,18275651616,1,1
20,0,0,0,0,0,0,0
21,1,0,0,8388608,0,0,0
20,0,0,0,8388608,8192,0,0
21,1,0,0,12582912,8192,0,0
20,0,0,0,12582912,2105344,0,0
21,1,0,0,29360128,2105344,0,0
20,0,0,0,29360128,35659776,0,0
21,1,0,0,29392896,35659776,0,0
20,0,0,0,29392896,35659808,0,0
21,1,0,0,566263808,35659808,0,0
20,0,0,0,566263808,2183143456,0,0
21,1,-1,1,9156198400,2183143456,-1,1
20,0,-1,1,9156198400,2183143520,-1,1
21,1,-1,1,9156214784,2183143520,-1,1
20,0,-1,1,9156214784,2183145568,-1,1
21,1,-1,1,9156214786,2183145568,-1,1
20,0,-1,1,9156214786,2183149664,-1,1
21,1,-1,1,9156215810,2183149664,-1,1
20,0,-1,1,9156215810,2183149672,-1,1
21,1,-1,1,10229957634,2183149672,-1,1
21,0,0,0,0,0,0,0
20,1,0,0,8192,0,0,0
21,0,0,0,8192,8388608,0,0
20,1,0,0,24576,8388608,0,0
21,0,0,0,24576,8421376,0,0
20,1,0,0,2147508224,8421376,0,0
21,0,1,1,2147508224,25198592,1,1
20,1,1,1,2151702528,25198592,1,1
21,0,1,1,2151702528,25198608,1,1
20,1,0,0,2151702592,25198608,1,1
21,0,0,0,2151702592,1098940432,1,1
20,1,0,0,2151706688,1098940432,0,0
21,0,0,0,2151706688,1098942480,0,1
20,1,0,0,6446673984,1098942480,0,1
21,0,0,0,6446673984,1098942484,0,0
20,1,0,0,15036608576,1098942484,0,1
21,0,0,0,15036608576,18278811668,0,0
20,1,-1,1,15038705728,18278811668,-1,1
21,0,-1,1,15038705728,18279860244,-1,1
20,1,-1,1,15575576640,18279860244,-1,1
21,0,1,1,15575576640,18279861268,1,1
20,0,0,0,0,0,0,0
21,1,0,0,4194304,0,0,0
20,0,0,0,4194304,8192,0,0
21,1,0,0,4210688,8192,0,0
20,0,0,0,4210688,8256,0,0
21,1,0,0,6307840,8256,0,0
20,0,0,0,6307840,8396864,0,0
21,1,0,0,23085056,8396864,0,0
20,0,0,0,23085056,8396880,0,0
21,1,0,0,24133632,8396880,0,0
20,0,0,0,24133632,8921168,0,0
21,1,-1,1,24134656,8921168,-1,1
20,0,-1,1,24134656,8921176,-1,1
21,1,-1,1,8614069248,8921176,-1,1
21,0,0,0,0,0,0,0
20,1,0,0,4194304,0,0,0
21,0,0,0,4194304,4096,0,0
20,1,0,0,4210688,4096,0,0
21,0,0,0,4210688,12288,0,0
20,1,0,0,4210752,12288,0,0
21,0,1,1,4210752,8400896,1,1
20,0,0,0,0,0,0,0
21,1,0,0,8388608,0,0,0
20,0,0,0,8388608,4194304,0,0
21,1,0,0,25165824,4194304,0,0
20,0,0,0,25165824,4210688,0,0
21,1,0,0,25174016,4210688,0,0
20,0,1,1,25174016,1077952512,0,0
21,1,0,0,25174080,1077952512,0,0
20,0,0,0,25174080,9667887104,0,0
21,1,0,0,2172657728,9667887104,0,0
20,0,1,1,2172657728,13962854400,1,1
21,1,0,0,2206212160,13962854400,1,1
20,0,0,0,2206212160,14029963264,1,1
21,1,0,0,19386081344,14029963264,0,1
20,0,0,0,19386081344,14029967360,0,1
21,1,0,0,19386081348,14029967360,0,1
20,0,1,1,19386081348,14032064512,1,1
21,1,1,1,19386081356,14032064512,1,1
20,0,1,1,19386081356,14033113088,1,1
21,1,1,1,19386605644,14033113088,1,1
20,0,1,1,19386605644,14033113104,1,1
21,1,0,0,19655041100,14033113104,1,1
20,0,1,1,19655041100,14033114128,1,1
21,1,1,1,19655041101,14033114128,1,1
20,0,1,1,19655041101,14033114130,1,1
21,1,1,1,19655041229,14033114130,1,1
20,0,1,1,19655041229,14033179666,1,1
21,0,0,0,0,0,0,0
20,1,0,0,8192,0,0,0
21,0,0,0,8192,4194304,0,0
20,1,0,0,24576,4194304,0,0
21,0,1,1,24576,12582912,0,0
20,1,1,1,57344,12582912,1,1
21,0,1,1,57344,12648448,1,1
20,0,0,0,0,0,0,0
21,1,0,0,8388608,0,0,0
20,0,0,0,8388608,4194304,0,0
21,1,0,0,8421376,4194304,0,0
20,0,0,0,8421376,2151677952,0,0
21,1,0,0,8486912,2151677952,-1,1
20,0,0,0,8486912,2151686144,0,0
21,1,0,0,8486928,2151686144,0,0
20,0,1,1,8486928,2153783296,1,1
21,1,-1,1,8486960,2153783296,-1,1
20,0,1,1,8486960,2153799680,1,1
21,1,1,1,42041392,2153799680,1,1
20,0,1,1,42041392,36513538048,1,1
21,1,1,1,42041520,36513538048,1,1
20,0,1,1,42041520,53693407232,1,1
21,0,0,0,0,0,0,0
20,1,0,0,8192,0,0,0
21,0,0,0,8192,8388608,0,0
20,1,0,0,40960,8388608,0,0
21,0,0,0,40960,8404992,0,0
